question,transformed,generated,true_answer,num_answers,type,source,context,true_input
"Wie hängen HL7, DICOM zusammen","How are HL7, DICOM realted?","
 HL7 V2 and V3 are not well-implemented in the sense of --> process integration.
 For example, I can observe that the process of patient admission is often supported by several different, yet related application systems.
 I can also observe that many of the application systems are not well-implemented in the sense of --> user interface integration.
 For example, I can often observe that the names of the application systems are not well-implemented in the sense of --> semantic integration.
 
 ### 5.3.3 Quality at the Logical Tool Layer
 The information system quality at the logical tool layer comprises the quality of application systems and the quality of their integration.
 The following criteria help to assess the quality of an application system:
 - The application system should be reliable and provide defined services for a defined time under the given conditions.
 - The application system should be user-friendly.
 - The application system should be reliable and provide defined services for a defined time under the given conditions.
 - The application system should be user-friendly.
 - The application system should be reliable and provide defined services for a defined time under the given conditions.
 - The application system should be user-friendly.
 
 The general architecture of the health information system should be sufficiently flexible to adapt to the changing needs of the health care facility.
 - An application system should be reliable and provide defined services for a defined time under the given conditions.
 - The application system should be user-friendly.
 - The application system should be reliable and provide defined services for a defined time under the given conditions.
 - The application system should be user-friendly.
 
 The general architecture of the health information system should be sufficiently flexible to adapt to the changing needs of the health care facility.
 - An application system should be reliable and provide defined services for a defined time under the given conditions.
 - The application system should be user-friendly.
 - The application system should be reliable and provide defined services for a defined time under the given conditions.
 - The application system should be user-friendly.
 
 ### 5.3.4 Quality at the Physical Tool Layer
 The information system quality at the physical tool layer comprises the quality of",Both are Communication Standards commonly used in a Health Information System,2,multi,,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How are HL7, DICOM realted?
Answer: "
Was ist Transaktionsmanagement? Wie wird das in KIS organisiert?,What is transaction managment? How is it orginised in HIS?,"
 Transaction management ensures that every application system will handle the correct, complete, and up-to-date processing of all --> information systems in its care.
 It aims at a high level of standardization, systemization, and systematic information processing.
 
 The systematic approach to strategic management of information systems is to analyze the business processes of the health care facility.
 I can observe several business processes at the same time.
 Which one should I select to be the focus of my strategic information management plan? Explain your choice.
 
 Answer:
 Several solutions are possible here.
 One possible solution:
 1. HIS user groups: Efficient information logistics everywhere it is needed (e.g., at the patient’s bedside). Presence: I would strive for a good overview of the business processes in the health care facility.
 
 ### 4.8.3 Strategic Monitoring Activities by Evaluation Projects
 After reading the previous sections, it may seem that strategic management of information systems must be a purely planned and monitored by the management of the health care facility.
 In this section, we will discuss the tools for strategic monitoring of the information system.
 
 ### 4.8.4 Strategic Directing
 Strategic directing of information systems is a consequence of planning the business processes and the architecture of the information systems and the organization of management of information systems and the related structures.
 
 Directing, as part of strategic management of information systems, is transforming the strategic information management plan into action, i.e., system of concepts, into action, into a strategic information management plan.
 
 The system of concepts is the basis for the development of the strategic information management plan.
 The strategic plan contains the direction and strategy of strategic management of information systems and the architecture of the information system.
 
 The basis for the strategic information management plan is the mission of the health care facility.
 The mission describes what the basic functions of the health care facility are and what it stands for.
 For university medical centers in Germany, for example, it is stipulated by law that they must offer the basic functions of patient care, medical research, and teaching of",Trancations management ensures ACID properties during communication. This is managed by the Communication Server. Each data entity is administered by one application component and changes are broadcast to all application components that use it.,2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is transaction managment? How is it orginised in HIS?
Answer: "
"Look at the functions presented in Sect. 3.3.2. Now imagine a small hospital (e.g., 350 beds) and a large university medical center (e.g., 1500 beds). What are the differences between these hospitals with regard to their functions? Explain your answer.","Imagin a small hospitul (e.g., 350 beds) and a large university medical center (e.g., 1500 beds). What are the differnces between these hospitals with regard to their funtions to be preformed by health care proffesionals and other staff in health care facilties? Explain your answear.","
 For a small hospital, the functions are mainly similar.
 The only differences are that we have to handle a small amount of patients.
 We have to provide a small amount of health care.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of training and education.
 We have to handle a small amount of patient.
 We have to provide a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We have to provide a small amount of patient.
 We have to handle a small amount of medical and nursing knowledge.
 We","A typical hospital needs all functions to function as expected. The functions to be performed by health care professionals are mostly similar in all health care facilities, independent of their size. Only some functions may differ. For example, not all health care facilities are involved in clinical research, thus their information will not need to support the function research and education.",2,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Imagin a small hospitul (e.g., 350 beds) and a large university medical center (e.g., 1500 beds). What are the differnces between these hospitals with regard to their funtions to be preformed by health care proffesionals and other staff in health care facilties? Explain your answear.
Answer: "
"Look at the functions listed in Sect. 3.3.2. Look at the relationships between the functions and the different health care professional groups (physicians, nurses, administrative staff, others) working in hospitals and medical offices. Select one health care professional group and describe which functions are most important for this group.","Look at the relationchips between funtions to be preformed by health care proffesionals and other staff in health care facilites and the different health care proffesional groups (physicans, nurses, administratve staff, others) working in hospituls and medical offices. Select one health care proffesional group and describe wich funtions are most important for this group.","
 - Physicians: Important functions are medical admission, diagnostic and therapeutic interventions, training and education, and counseling.
 - Nurses: Important functions are nursing admission, nursing care planning, nursing diagnosis, and nursing procedures.
 - Ambulatory nursing organization: Important functions are nursing care planning, nursing diagnosis, and nursing procedures.
 - Medical and nursing knowledge: Important functions are medical and nursing care planning, nursing diagnosis, and nursing procedures.
 - Health information system: --> Socio-technical subsystem of --> health care settings. It comprises --> information processing, --> data, and --> knowledge processing
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health information system: --> Health information system of --> health care settings
 - Health","Physicians: Important functions are medical admission, decision-making and patient information, planning and organization of patient treatment, order entry, execution of diagnostic and therapeutic procedures, coding of diagnoses and procedures, and medical discharge and medical discharge summary writing. Nurses: Important functions are nursing admission, decision-making and patient information, planning and organization of patient treatment, order entry, execution of nursing procedures, and nursing discharge and nursing discharge summary writing. Administrative staff: Important functions are patient identification, administrative admission, and administrative discharge and billing.",3,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Look at the relationchips between funtions to be preformed by health care proffesionals and other staff in health care facilites and the different health care proffesional groups (physicans, nurses, administratve staff, others) working in hospituls and medical offices. Select one health care proffesional group and describe wich funtions are most important for this group.
Answer: "
In which of the health care settings above will the function medical admission need to be supported?,In which health care setings will the function medical admision need to be suported?,"
 Medical admission is a highly collaborative process.
 It comprises the admission of a patient, the provision of forms for documenting medical history, the admission of a patient relative, and the provision of forms for documenting diagnosis.
 Medical admission is a highly collaborative process.
 It comprises the admission of a patient, the provision of forms for documenting medical history, the admission of a patient relative, and the provision of forms for documenting diagnosis.
 
 ### 3.11.3 Strategic Monitoring Activities by Health care Settings
 After reading the previous sections, one may be left with the feeling that management of information systems must be a purely supporting function, that is, the business goals determine the information systems to be used.
 We must be aware that management of information systems is an important strategic function of the health care setting.
 
 In this section, you will learn about the strategic monitoring activities of the health care setting.
 
 ### 3.11.4 Tactical Directing of Information Systems
 After reading the previous sections, one may be left with the feeling that management of information systems must be a purely supporting function, that is, the business goals determine the information systems to be used.
 We must be aware that management of information systems is an important strategic function of the health care setting.
 
 Directing, as part of strategic management of information systems, is transforming the strategic information management plan into action, i.e., system of concepts, into action, into a strategic project portfolio, or, more precisely, into a strategic information management plan.
 The system of concepts is based on the business goals of the health care setting.
 The portfolio is a collection of objects grouped according to specific strategic purposes of the health care setting.
 
 In this section, you will learn about the projects portfolio and their priority, the different types of portfolio, and the steps of portfolio management.
 
 ### 3.11.5 Operational Management of Information Systems
 Operational management of information systems is responsible for operating the components of the information system.
 It ensures that the system is able to receive, provide, and support the business processes effectively.
 
 To assess the quality","The function “medical admission” is relevant in several health care and research settings.
It comprises the provision of forms for documenting medical history, documenting diagnoses, and scanning documents from referring physician and other sources of information about the medical history.
It is obvious that this function needs to be supported in hospitals, nursing homes, ambulatory nursing organizations, and medical offices.
Yet it is often also necessary in research settings, for example, when a person is recruited for a clinical trial and their data are entered into an EDC system.
Furthermore, therapeutic offices need this function for documentation purposes, as do rehabilitation facilities and—to a limited extent—wellness or sports facilities.
For personal environments, medical admission also plays a role, especially in telecare situations or when prevention measures are conducted, respectively.",4,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: In which health care setings will the function medical admision need to be suported?
Answer: "
Consider a recent health-related situation you were involed in. Which life situation does it correspond to and what was your role in this life situation? List some of the requirements you had in this role and in this life situation.,Consider a recent health-related situaton one could be invloved in. Which life situaton does it correspond to and what was your role in this life situaton? List some of the requirments you had in this role and in this life situaton.,"
 My father was admitted to the hospital in the middle of the night.
 We called the ambulance, and after a short examination, the ambulance team took him to the nearest hospital for further diagnosis and treatment.
 This situation corresponds to an emergency life situation. I participated in this situation as a close relative.
 My urgent requirements was to know which hospital my father was taken to and to obtain more information on the suspected diagnosis and the next steps of diagnosis and therapy.
 
 ### 3.11.3 Information Systems in States and Regions
 ### 3.11.1 Characteristics of States and Regions as Health care Settings
 ### 3.11.3.1 Technological Perspective
 ### 3.11.3 Management Perspective
 ### 3.11.4 Information Systems in States and Regions as Health care Settings
 ### 3.11.5 Requirements of Stakeholders
 The stakeholders in this context are the patients themselves, as well as health care professionals and their facilities, and their management staff.
 We will now discuss the requirements of these stakeholder groups.
 
 Requirements that the different stakeholder groups have of health information systems are sometimes contradicting.
 The patient-centered objectives on health information systems may to some extent contradict the objectives of health care professionals or of management staff.
 The objectives of health care professionals and of management staff may to some extent contradict each other.
 The requirements of health care professionals and of management staff may to some extent contradict each other.
 The requirements of health care professionals and of management staff may to some extent contradict the requirements of the patient and of the medical staff.
 The patient-centered objectives on health information systems may to some extent contradict the objectives of health care professionals and of management staff.
 The requirements of health care professionals and of management staff may to some extent contradict the requirements of the patient and of the medical staff.
 The patient-centered objectives on health information systems may to some extent contradict the objectives of health care professionals and of management staff.
 The requirements of health care professionals and of management staff may to some extent contradict the requirements of the patient and of the medical staff","My father was admitted to the hospital after suddenly showing symptoms of numbness in the left arm, confusion, and trouble seeing while at home. We called the ambulance, and after a short examination, the ambulance team took him to the nearest hospital for further diagnosis and treatment.My father was admitted to the hospital after suddenly showing symptoms of numbness in the left arm, confusion, and trouble seeing while at home. We called the ambulance, and after a short examination, the ambulance team took him to the nearest hospital for further diagnosis and treatment. This situation corresponds to an emergency life situation. I participated in this situation as a close relative. My urgent requirements were to know which hospital my father was taken to and to obtain more information on the suspected diagnosis (here: stroke) and the next steps of diagnosis and therapy.",5,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Consider a recent health-related situaton one could be invloved in. Which life situaton does it correspond to and what was your role in this life situaton? List some of the requirments you had in this role and in this life situaton.
Answer: "
"Consider the requirements of various stakeholders when it comes to health information systems supporting various life situations.
Can you imagine situations where the requirements of two stakeholder groups differ or even contradict each other? What does this imply when building health information systems?","Consider the requirments of various stakeholders when it comes to health informashun systems suporting various life situatons.
Can you imagin situatons where the requirments of two stakeholder groups differ or even contradikt each other? What does this imply when building health informashun systems?","
 Requirements of different stakeholder groups may sometimes contradict.
 For example, patient groups may want to emphasize the importance of their role in the health information system.
 Other stakeholder groups may want to emphasize the role of their organization in the health information system.
 
 Requirements of different stakeholder groups may also contradict the requirements of different user groups.
 For example, patient groups may want to emphasize the user-friendly aspects of the health information system.
 Other stakeholders may want to emphasize the more sophisticated aspects of the health information system.
 
 Requirements of different stakeholder groups may also contradict the requirements of different user groups.
 For example, patient groups may want to emphasize the user-friendly aspects of the health information system.
 Other stakeholders may want to emphasize the more sophisticated aspects of the health information system.
 
 Requirements of different stakeholder groups may also contradict the requirements of different user groups.
 For example, patient groups may want to emphasize the user-friendly aspects of the health information system.
 Other stakeholders may want to emphasize the more sophisticated aspects of the health information system.
 
 Requirements of different stakeholder groups may also contradict the requirements of different user groups.
 For example, patient groups may want to emphasize the user-friendly aspects of the health information system.
 Other stakeholders may want to emphasize the more sophisticated aspects of the health information system.
 
 Requirements of different stakeholder groups may also contradict the requirements of different user groups.
 For example, patient groups may want to emphasize the user-friendly aspects of the health information system.
 Other stakeholders may want to emphasize the more sophisticated aspects of the health information system.
 
 Requirements of different stakeholder groups may also contradict the requirements of different user groups.
 For example, patient groups may want to emphasize the user-friendly aspects of the health information system.
 Other stakeholders may want to emphasize the more sophisticated aspects of the health information system.
 
 Requirements of different stakeholder","While a patient is being treated for an acute disease, the requirements of the treating physicians and nurses as well as of the patient and relatives may differ.
For example, patient and relatives want to be kept informed of ongoing diagnostic outcomes (e.g., lab values) as soon as possible.
However, physicians and nurses may want to discuss the findings with the patient in person to avoid causing unnecessary confusion and stress in the patient.
Therefore, the health information system must be able to provide detailed information to physicians and nurses, but it must be able to only present confirmed information to the patient (e.g., via a patient portal).",2,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Consider the requirments of various stakeholders when it comes to health informashun systems suporting various life situatons.
Can you imagin situatons where the requirments of two stakeholder groups differ or even contradikt each other? What does this imply when building health informashun systems?
Answer: "
"Imagine a situation in which a physician speaks with Mr. Russo at the patient’s bedside.
The physician looks up Mr. Russo’s recent blood pressure measurement and ongoing medication, decides to increase the level of one medication, and explains this to Mr. Russo.
Use this example to discuss the meaning of “information and knowledge logistics.” What in this example indicates the right information, the right place, the right people, the right form, and the right decision? What could happen if an information system does not support high-quality information and knowledge logistics?","Imagin a situaton in which a physican speaks with Mr. Russo at the patient's bedsied.
The physican looks up Mr. Russo's recent blood presure measurment and ongoing medicaton, decides to increse the level of one medicaton, and explanes this to Mr. Russo.
Use this exmple to discuss the meaning of “informashun and knowlege logistics.” What in this exmple indicates the right informashun, the right place, the right people, the right form, and the right decison? What could hapen if an informashun system does not suport high-quality information and knowlege logistics?","
 In this example, the right place is the patient’s bedside. The right form is a blood prescription. The right decisions are to present the blood prescription to the patient and to explain the risks of the medication to the patient.
 
 ### 5.8.3 Information Systems in States and Regions
 ### 5.8.1 Characteristics of States and Regions as Health care Settings
 In the Universal Declaration of Human Rights, the right to health was found to be part of the right of all people to an adequate standard of living.
 In the International Covenant on Economic, Social and Cultural Rights of the United Nations, the right to health is found to be part of the right of all people to an adequate standard of health.
 In the International Classification of Diseases of the World Health Organization (WHO) of the United Nations, the right to health is found to be part of the right of all people to an adequate standard of health.
 
 Usually, the government health ministries of the states and regions are responsible for health care.
 Depending on the constitution and size of the states and regions, there are state-financed health care systems, systems of almost nationwide compulsory insurance for all citizens, or systems where citizens must bear the costs of care themselves.
 However, the network of health care in a state or region is by no means limited to the citizens’ home environment.
 The global pandemic that broke out at the end of 2019 in particular highlights the importance of networking among citizens.
 We can only say with certainty where the network of health care in a state or region is, however.
 We can only describe the different types of networks when we say the network of health care in a state or region.
 We can only describe the different types of systems when we say the system of health care in a state or region.
 
 ### 5.8.3.3 Information Systems in Countries
 ### 5.8.1 Characteristics of Countries
 In the Universal Declaration of Human Rights, the right to health was found to be part of the right of all people to an adequate standard of living.
 In the International Covenant of the United Nations, the right to health is found to","The physician wants to have access to the right information (the most recent blood pressure) at the right time (when talking to Mr. Russo) at the right place (at the patient’s bedside) in the right form (hopefully the blood pressure is provided in an easy-to-grasp, visual way) so that he can make the right decision (here: to decide on the level of a certain medication).
If the information system does not support this, the physician may obtain an incorrect or outdated blood pressure measurement, or he may misinterpret it, thereby coming to a decision that is suboptimal for the patient.",2,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Imagin a situaton in which a physican speaks with Mr. Russo at the patient's bedsied.
The physican looks up Mr. Russo's recent blood presure measurment and ongoing medicaton, decides to increse the level of one medicaton, and explanes this to Mr. Russo.
Use this exmple to discuss the meaning of “informashun and knowlege logistics.” What in this exmple indicates the right informashun, the right place, the right people, the right form, and the right decison? What could hapen if an informashun system does not suport high-quality information and knowlege logistics?
Answer: "
"During a night shift, a nurse uses the patient administration system to conduct the administrative patient admission.
The nurse then uses the NMDS to plan nursing care.
Now consider the types of integration presented in Sect. 3.8 and discuss how this nurse would recognize a high (or low) level of data integration, semantic integration, user interface integration, context integration, feature integration, and process integration.","During a night shift, a nurse uses the patient adminstration system to conduct the administratve patient admision.
The nurse then uses the NMDS to plan nursing care.
Now consider the types of integraton and discuss how this nurse would recognize a high (or low) level of data integraton, semantic integraton, user interface integraton, context integraton, feature integraton, and process integraton.","
 Data integration would be considered high if only the patient administration system and the NMDS are able to exchange data on the entity type “patient” and the nurse can use this data in his care planning.
 
 ### 5.3.3 Quality at the Logical Tool Layer
 The information system quality at the logical tool layer comprises the quality of application systems, the quality of their integration, and the quality of their operation.
 The following criteria help to assess the quality of an application system:
 - Application systems should be reliable and provide defined services for a defined time under the given conditions.
 - As clinical systems, application systems should be user-friendly and support the usability of graphical user interfaces.
 - An application system should be reliable and provide defined services for a defined time under the given conditions.
 - As clinical systems, application systems should be user-friendly and support the usability of graphical user interfaces.
 - An application system should be reliable and provide defined services for a defined time under the given conditions.
 - As clinical systems, application systems should be user-friendly and support the usability of graphical user interfaces.
 
 The general architecture of the health information system should be sufficiently flexible to adapt to the changing needs of the health care facility.
 This means that the application system are to be used in a variety of different health care settings and for different user groups.
 For example, a system that is used by the management of information systems in one health care facility, may in the future be used in another health care facility.
 Therefore, the application system should be able to be used for several different purposes.
 
 In other words, a component should be able to provide its features for several different use cases.
 
 An application system should be reliable and provide defined services for a defined time under the given conditions.
 For example, an application system should be available by pagering.
 
 An application system should be user-friendly and support the usability of graphical user interfaces.
 
 The application system should be reliable and provide defined services for a defined time under the given conditions.
 For example, an application system should be available by pagering.
 
 An application system should be user-friendly and support the","Data integration would be considered high when the nurse documents patient administrative data only once in the patient administration system and then can use this data in the NMDS.

Semantic integration would be considered high when the nurse documents a nursing diagnosis using a standardized terminology (such as NANDA) and when this standardized diagnosis is then understood by the NMDS that may, for example, suggest a standard nursing care plan for this patient based on this diagnosis.

User interface integration would be considered high when the user interfaces of both application systems look sufficiently similar, which reduces the risk of data entry or data interpretation errors.
For example, in both application systems, the names of the patients are always displayed at the same place, the birthdates are presented in standardized form, and colors that are used to highlight important information are used in the same way.

Context integration would be considered high when the user context and the patient context is preserved when the nurse shifts from one application system to the other.
The nurse thus would not have to repeat user login or the selection of the patient in the second application system.

Feature integration would be considered high when only the patient administration system offers the needed administrative features (such as documentation of patient address). The nurse would be able to call up these features from within the NMDS.

Process integration would be considered high if both application systems work together in a highly integrated way so that the process of patient admission and nursing care planning from the point of view of the nurse is supported in an efficient way.",6,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: During a night shift, a nurse uses the patient adminstration system to conduct the administratve patient admision.
The nurse then uses the NMDS to plan nursing care.
Now consider the types of integraton and discuss how this nurse would recognize a high (or low) level of data integraton, semantic integraton, user interface integraton, context integraton, feature integraton, and process integraton.
Answer: "
"Imagine you are the CIO of a hospital in which almost no computer-based tools are used.
One of the hospital’s goals is to support health care professionals in their daily tasks by offering up-to-date patient information at their workplace.
Which main goals for management of information systems could you define based on this information? Which functions should be prioritized to be supported by new application systems? What could a strategic project portfolio and a migration plan for the next 5 years look like?","Imagin you are the CIO of a hospitul in which almost no computer-based tools are used.
One of the hospitul’s goals is to suport health care proffesionals in their daily tasks by offering up-to-date patient informashun at their workplace.
Which main goals for managment of informashun systems could you define based on this informashun? Which funtions should be prioritized to be suported by new application sistems? What could a strategic project portfoli and a migration plan for the next 5 years look like?","
 My strategic goals are to support the business processes effectively by providing the right information, the right tools, and the right people.
 I would therefore define strategic projects as those projects that are most crucial for the business processes.
 For example, I would define a project for the introduction of the computer-based part of the information system as a strategic project.
 I would also define a project for the assessment and improvement of the information system.
 
 I would not define a project for the evaluation of the computer-based part of the information system.
 I would only define a project for the assessment and improvement of the non-computer-based part of the information system.
 
 I would also define a project for the creation of a strategic information management plan.
 
 I would not define a project for the execution of a strategic information management plan.
 I would only define a project for the evaluation of a strategic information management plan.
 
 I would not define a project for the assessment of a strategic information management plan.
 I would only define a project for the treatment of a strategic information management plan.
 
 I would not define a project for the creation of a strategic project portfolio.
 I would only define a project for the evaluation of a strategic project portfolio.
 
 I would not define a project for the creation of a strategic information management plan.
 I would only define a project for the evaluation of a strategic information management plan.
 
 I would not define a project for the creation of a strategic project portfolio.
 I would only define a project for the evaluation of a strategic project portfolio.
 
 I would not define a project for the creation of a strategic information management plan.
 I would only define a project for the evaluation of a strategic information management plan.
 
 I would not define a project for the creation of a strategic project portfolio.
 I would only define a project for the evaluation of a strategic project portfolio.
 
 I would not define a project for the creation of a strategic information management plan.
 I would only define a project for the evaluation of a strategic information management plan.
 
 I would not define a","Goals: efficient and high-quality information logistics to support patient care.

Functions: patient administration and all functions related to patient care (Sect. 3.​3.​2.​1).
Project portfolio and migration plan:
- Year 1: Introduction of a patient administration system.
- Year 2: Introduction of a CIS, an LIS and an RIS.
- Year 3: Introduction of a DAS and a PACS.
- Year 4: Introduction of an OMS and of a PDMS.
- Year 5: Introduction of a DWS and of a patient portal.

Please note: This is a simplified solution. Other solutions may be valid, too. In case the different application systems are meant to come from different vendors, an integration technology such as a communication server needs to be implemented.",5,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Imagin you are the CIO of a hospitul in which almost no computer-based tools are used.
One of the hospitul’s goals is to suport health care proffesionals in their daily tasks by offering up-to-date patient informashun at their workplace.
Which main goals for managment of informashun systems could you define based on this informashun? Which funtions should be prioritized to be suported by new application sistems? What could a strategic project portfoli and a migration plan for the next 5 years look like?
Answer: "
"Information systems managers can be partly compared to architects.
Read the following statement and discuss similarities and differences between information system architects and building architects [8]:

“We are architects.
[…] We have designed numerous buildings, used by many people.
[…] We know what users want.
We know their complaints: buildings that get in the way of the things they want to do.
[…] We also know the users’ joy of relaxing, working, learning, buying, manufacturing, and worshipping in buildings which were designed with love and care as well as function in mind.
[…] We are committed to the belief that buildings can help people to do their jobs or may impede them and that good buildings bring joy as well as efficiency.”","Informashun systems managers can be partly compared to architects.
Read the following statment and discuss similarites and differnces between informashun system architects and building architects:

“We are architects.
[…] We have designed numerous buildings, used by many people.
[…] We know what users want.
We know their complaints: buildings that get in the way of the things they want to do.
[…] We also know the users’ joy of relaxing, working, learning, buying, manufacturing, and worshiping in buildings which were designed with love and care as well as function in mind.
[…] We are commited to the belief that buildings can help people to do their jobs or may impede them and that good buildings bring joy as well as efficiency.”","
 Health information managers can indeed be compared to architects.




 
 Health information managers design information systems that are used by various user groups.
 We can consider the management of information systems as that part of the overall management of a health care facility dealing with the strategic, tactical, and operational management of the information system.
 We must be aware that the information system serves the overall strategic goals of the health care facility.
 We must understand that the strategic goals of the health care facility are to provide a health care plan that is competitive to the best health care facilities in the health care network.
 We must be able to provide this plan to the patients and their relatives.
 We must understand that the patients and their relatives are the most important stakeholders of the health information system.
 We must also be aware that the management of information systems is an ongoing process.
 We must be able to handle several tasks of strategic, tactical, and operational management of the health information system with regard to the planned objectives.
 
 The objectives of the health care facility are to provide a health care plan that is competitive to the best health care facilities in the health care network.
 This plan describes how the patients and their relatives are to be provided with good health care when needed.
 This plan describes the processes of prevention, diagnosis, and therapy of the patients and their relatives.
 This plan describes the tools for data, information, and knowledge processing to be used.
 
 This is why this introductory chapter is on the strategic management of the health information system.
 
 After reading this chapter, you should be able to
 - describe the strategic goals of the health care facility,
 - describe the processes of strategic planning, strategic monitoring, and strategic directing of the health information system, and
 - describe the tools for strategic data, information, and knowledge processing to be used.
 
 Please note that the terms highlighted in italics are terms from the glossary or represent functions or application system types.
 
 ## 6.1 Strategic Management of Information Systems
 ### 6.1.1 Strategic Planning
 Strategic directing
 Strategic","Health information managers can indeed be compared with architects.
Health information managers design information systems that are used by many different user groups.
Health information managers regularly monitor the quality of information systems to obtain feedback and to improve the information system.
Health information managers understand that information systems support many different functions for many different user groups within health care facilities.
Health information managers make sure that the application systems are user-friendly and support working processes in an efficient way.
Health information managers understand that an information system serves the overall goal of a health care facility and ultimately serves the need of the patients.",6,transfer,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Informashun systems managers can be partly compared to architects.
Read the following statment and discuss similarites and differnces between informashun system architects and building architects:

“We are architects.
[…] We have designed numerous buildings, used by many people.
[…] We know what users want.
We know their complaints: buildings that get in the way of the things they want to do.
[…] We also know the users’ joy of relaxing, working, learning, buying, manufacturing, and worshiping in buildings which were designed with love and care as well as function in mind.
[…] We are commited to the belief that buildings can help people to do their jobs or may impede them and that good buildings bring joy as well as efficiency.”
Answer: "
