question,transformed,generated,true_answer,num_answers,type,source,context,true_input
"Wer stellt die „elektronische Patientenakte (ePA)"" nach § 341 SGB V zur Verfügung? Wie wird der Zugriff auf die enthaltenen medizinischen Daten geregelt?","Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?","
 The “EPR,” “3LGM^2,” and “3LGM^2” are presented in Sects. 3 and 2.13.
 However, the “3LGM^2” and “3LGM^2” are not connected with any function they support.
 Which function of the domain layer may (partly) be supported by the “3LGM^2” and (partly) also by the “3LGM^2”?
 
 The entity types used in the domain layer are “patient,” “case,” and “order,” with “patient,” “case,” and “order” at the domain layer.
 The functions provided at the domain layer are mainly those of patient and case processing and of nursing and of administrative staff.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer of the 3LGM^2.
 The functions of health care facilities are performed at the domain layer","- provided and managed by the health insurance companies
- Technical and organizational measures to ensure only authorized access
- Access rights, role-based access control, documentation of access",2,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?
Answer: "
Was ist IHE und welchen Nutzen hat es? Erläutern Sie den Zusammenhang zwischen IHE und Interoperabilitätsstandards.,What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.,"
 The Clinical history must be made available for other functions by including it with the patient’s health record.
 However, some facilities only have access to patient-related documents and data that originated from the same facility, i.e., the facility’s patient record.
 
 The patient record may be electronic or notebooked but must be able to print out data on demand.
 
 The patient record archive must be able to manage patient records and make them available upon request within a defined time frame.
 The exact location of each record should be known (e.g., in which archive, on which shelf). The health record must be able to be accessed by other functions with the right to see which facility-related data was added, deleted, or changed.
 
 ### 3.4.11 Domain Layer: Functions to Be Supported
 In Sect. 3.3, we introduced the data to be processed and provided.
 Now we will explain where and in what contexts data on these entity types are processed in health care facilities.
 As explained in Sect. 2.8, we can use information-processing functions—or short: functions) as application components or services in health care facilities.
 
 You will remember that functions use and update certain entity types.
 The used data is updated, which often results in data on other entity types.
 In this section, we will present a selection of functions that are performed in health care facilities.
 These functions include, for example, ordering a radiological examination and providing a report or providing a document for use outside one’s own facility and then using the document from outside.
 We will also discuss how they are supported by single application components and how they are supported by single application components.
 
 ### 3.4.12 Domain Layer: Functions to Be Performed by Health care Professionals and Other Staff in Health care Facilities
 In Sect. 1.3, we looked at the functions to be performed by patients, informal caregivers, health care professionals, and other staff in health care facilities.
 The functions include, for example, patient care, decision-making and patient information, planning and organization of patient treatment, order entry, execution of diagnostic and therapeutic procedures, coding",IHE stands for Integrating the Healthcare Enterprise. It is an initiative by healthcare professionals and industry to improve the way computer systems in healthcare share information. IHE promotes the coordinated use of established standards such as DICOM and HL7 to address specific clinical needs in support of optimal patient care,2,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.
Answer: "
Was wird standardisiert?,What are common standards used in health information systems?,"
 - Functional leanness: Situation where one function is supported by one and only one application component. Synonym: Functional redundancy (Sect. 4.​7.​4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.​5).
 - Functional leanness: Situation where one --> function is supported by one and only one --> application component (Sect. 4.​7.​4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.​5).
 - Functional leanness: Situation where one --> function is supported by one and only one --> application component (Sect. 4.​7.​4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.​5).
 - Functional leanness: Situation where one --> function is supported by one and only one --> application component (Sect. 4.​7.​4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.​5).
 - Functional leanness: Situation where one --> function is supported by one and only one --> application component (Sect. 4.​7.​2).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.​5).
 - Functional leanness: Situation where one --> function is supported by one and only one --> application component (Sect. 4.​7.​2).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.​5).
 - Functional leanness: Situation where one --> function is supported by one and only one --> application component (Sect. 4.​7.​2).
 - Functional redundancy: Situation where copies","HL7v2
CDA
HL7 FHIR
DICOM
ISO/IEEE 11073
CCOW (Clinical Context Object Workgroup)
EDIFACT (Electronic Data Interchange for Administration, Commerce and Transport)
SNOMED, LOINC
openEHR
CDISC (Clinical Data Interchange Standards Consortium)",11,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are common standards used in health information systems?
Answer: "
"Was sind Daten, Informationen, Wissen?","What are data, information, knowledge?","
 - Data: Characters, discrete numbers, or continuous signals to be processed in --> information systems (Sect. 2.​2).
 - Information: Context-specific fact about --> entities such as events, things, persons, processes, ideas, or concepts. Information is represented by --> data (Sect. 2.​2).
 - Knowledge: General --> information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time (Sect. 2.​7).
 - Medical and nursing knowledge: General --> knowledge about various medical and nursing knowledge. Knowledge is stored in physicians’ and nurses’ heads as well as in various media such as books, journals, guidelines, webpages, or databases (Sect. 2.​7).
 - Acquired personal medical and nursing knowledge: General --> knowledge that has already been acquired. Acquired personal medical and nursing knowledge is stored in one’s own home (Sect. 2.​8).
 - Classification: Set of classes summarizing concepts to be distinguished during analysis. In particular, there are classifications of diagnoses and classifications of procedures. A classification of diagnoses (e.g., ICD-11 or NANDA) consists of diagnosis classes. A classification of medical procedures (e.g., International Classification of Health Interventions (ICHI)) consists of procedure classes (Sect. 2.​8).
 - Clinical decision-making: The process to determine what patients have to be provided with --> information about --> health care matters. The decision-making must be reproducible; it must therefore be clearly documented and explained with the definition, description, and presentation of the problems, the formulation of the patients’ informed consent, and the availability of knowledge about the patients and the health care professionals as well as about the patients’ health status (Sect. 2.​7).
 - Data consistency: Situation where copies of --> data representing the same --> entity are identical. Consistency of data is one element of --> data integrity within --> health information systems (Sect. 3.​5).
 - Data integration: Condition of an --> information system in which --> data that have been recorded in different","Data are characters, discrete numbers, or continuous signals to be processed in information systems.
Information is a context-specific fact about entities such as events, things, persons, processes, ideas, or concepts. Information is represented by data.
Knowledge is general information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time.",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are data, information, knowledge?
Answer: "
"Was sind System, soziotechnisches System",What are system and socio-technical system?,"
 A system is a set of persons, things, events, and their relationships forming an integrated whole. A system can be divided into subsystems that comprise a subset of the components and the relationships between them.
 For example, the sympathetic nervous system is a subsystem of the nervous system. A subsystem of a hospital, for example, is ward with its staff and patients.
 Subsystems themselves are again systems.
 
 A system can be divided into super-ordinate systems that comprise a subset of the components and the relationships between them.
 For example, the sympathetic nervous system can be seen as a disorder of the endocrine system. A disorder of the endocrine system itself is an event of the endocrine system.
 
 A system can be divided into service-oriented components that provide encapsulated features (“services”) that can be used by other application systems. A service is an encapsulated feature that can be used by other application systems (e.g., “discharge letter” or “patient”). A service can be both provided by one application system and by several application system (multicasting).
 
 The patient administration system, for example, can be used as a service-oriented component providing a unique patient identification number (PIN) in an institutional information system and even in --> transinstitutional information systems with several patient administration systems (multicasting).
 
 A service-oriented architecture (SOA) with many different application systems can be used to provide more complex services to be used by other application systems than in the case of a monolithic (AC1, V1, Vn, V1, V2, V3) architecture.
 Communication with other application systems can be done in different ways, each achieving specific qualities of the information system’s architecture.
 The patient administration system, for example, can communicate with other application systems by sending Mr. Russo’s administrative patient data there.
 If the RIS can thus obtain confirmation on the location of Mr. Russo’s administrative patient data in its database, it can send a message on this data to other application systems.
 
 A message is a set of data on entities (e.g., administrative patient data, a given patient’","A system is a set of persons, things, events, and their relationships forming an integrated whole.
If a (human-made) system consists of both human and technical components, it can be called a socio-technical system.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are system and socio-technical system?
Answer: "
Wie geht 3LGM² genauer?,How dows 3LGM^2 work?,"3LGM^2 is a metamodel for modeling --> information systems on three layers: --> domain layer, --> logical tool layer, and --> physical tool layer. The function layer describes the application components of a health care setting and the communication between these components. The domain layer also describes the application components that are used in a health care setting and the functions they support. The logical tool layer describes the application components of a health care setting and the functions they support. The physical tool layer describes the physical data processing systems of a health care setting and their data transmission links among each other.
 3LGM^2 is used in several health care facilities for sharing --> information between different units of health care facilities.
 
 ### 2.16 CityCare
 The following questions can be answered by reading the text and analyzing the 3LGM^2 figures of the CityCare Example 2.15. (a) and (b) questions (a) and (c) that are taken from Sect. 2.8.
 (a) In which database systems shown in the logical tool layer should the entity type “patient” be stored?
 (b) In which database systems shown at the logical tool layer should the entity type “patient” be stored?
 (c) In which database systems shown at the logical tool layer should the entity type “patient” be stored?
 (d) Why is the function patient identification not connected with any application component?
 (e) Which physical data processing systems are used for the function “obtaining patient consent for the processing of data”?
 (f) What is the meaning of the arrows pointing from patient identification to “patient” and from “patient” to medical admission ?
 (g) What entity type that stored in the logical tool layer should be added at the domain layer of a 3LGM^2 model to support medical admission?
 (h) Why is the function patient identification not connected with any application component of Ernst Jokl Hospital?
 (i) What is the meaning of the arrows pointing from patient identification to “patient” and from “patient” to medical admission ?
 (j) What entity type that stored at the logical tool layer should be added at the domain layer of a 3LGM^2 model to support nursing admission?","3LGM^2 is a three-layer graph-based metamodel for modeling (health) information systems.
It combinsed function, techincal and organisational aspects with certain aspects of data dn process metamodels.
It distinguishes between the following layers:
- Domain Layer (activities in a health care setting)
- Logical Tool Layer (application components)
- Physical Tool Layer (Physical data processing systems and their data transmission links)",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How dows 3LGM^2 work?
Answer: "
Was ist eine datenverarbeitende Aufgabe (enterprise function)? Bitte nennen Sie Beispiele,What is a data processing task (enterprise function)? Please give examples,"
 - Data processing task | Enterprise function
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing task | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
 - Data processing function | Enterprise functions
","Enterprise functions mainly emphasize the contribution of activities to business goals.
Examples are Administrative Admission or Patient Care.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is a data processing task (enterprise function)? Please give examples
Answer: "
"Bitte erläutern Sie die Aufgabe „Patientenaufnahme""","please explain the task ""patient admission""","
 - Medical admission: The function “medical admission” is related to the function “patient admission.” For both functions, it is necessary to know who the patients have authorized beforehand.
 - Nursing admission: The function “nursing admission” is related to the function “patient care.” For both functions, it is necessary to know who the patients have authorized beforehand.
 - Order: Orders are requests made by health care professionals for diagnostic, therapeutic, or drug services, for example, labor orders or radiological orders. Orders are directed to health care facilities and other health care professionals as well as to the patient and relatives
 - Patient identification number (PIN): Retrieve patient information from database. Generate a unique PIN and a CIN. Administrate patient data. Provide/upload documents to database. Retrieve documents. Fill in forms. View patient-related documents. Information retrieval: retrieve patient-related documents. Fill in forms. View patient-related documents. Administer user logins. Create work list for a group of patients. Print forms. Provide means for creating statistics
 - Clinical decision-making (CDM): --> Decision-making process in which the --> health care professionals and the patient are involved in the creation, updating, approval, and use of clinical decisions.
 - Context integration: Condition of an --> information system in which the context (e.g., user login and patient selection) is preserved when the user changes the --> application system (Sect. 3.​8.​4).
 - CP^1 architecture: --> Architecture of an information system where the --> functions are connected via a central application system (e.g., a --> communication server such as a --> communication server). (Sect. 3.​6.​2).
 - CP^n architecture: --> Architecture of an information system where the --> functions are connected via a decentral application system (e.g., a --> communication server such as a --> communication server). (Sect. 3.​6.​2).
 - Data consistency: Situation where copies of --> data representing the same --> entity are identical. Consistency of data is one element of --> data integrity within --> health information systems (Sect. 3.​5","Patient admission updates and uses the entity type patient
Consists of refined subfunctions such as Nursing Admission.
Example Activity of Patient Admission is ""Physician admits Patient",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: please explain the task ""patient admission""
Answer: "
Nennen Sie Beispiele für Objekttypen in einem Krankenhausinformationssystem,Give examples of object types in a hospital information system,"
 - Strategic goals of the hospital (business goals) and of management of information systems: are visible in Chaps. 1 and 2 of Ploetzberg Hospital’s plan.
 - Description of the current state of the information system: are visible in Chap. 3 of Ploetzberg Hospital’s plan.
 - Assessment of the current state of the information system: are visible in Chap. 4 of Ploetzberg Hospital’s plan.
 - Future state of the information system: are visible in Chap. 5 of Ploetzberg Hospital’s plan.
 - Migration path from the current to the planned state: are visible in Chap. 6 of Ploetzberg Hospital’s plan.
 
 ### 4.9.4 An Information-Processing Monitoring Report
 Look at the health information system’s KPIs of Ploetzberg Hospital in Example 4.8.2. Try to figure out some of these numbers for a real hospital and compare both hospitals’ KPIs in the form of a benchmarking report.
 It may help to look at the strategic information management plan of this hospital or at its website.
 
 Answer:
 - KPI | Ploetzberg Hospital | My hospital
 - Number of HIS staff | 46
 - Number of HIS users | 4800
 - Number of workstations | 1350
 - Number of mobile IT tools | 2500
 - HIS user per mobile IT tool | 1.9
 - Number of IT problem tickets | 15,500
 - Percentage of solved IT problem tickets | 96%
 - Availability of the overall HIS systems | 98.5%
 - Number of finalized strategic IT projects | 13
 - Percentage of successful IT projects | 76%
 - KPIs for health information system’s costs:
 - Overall IT costs | €20 million
 - IT costs per mobile IT tool | €5000
 - IT costs per mobile IT tool | €2000
 - IT costs per mobile IT tool | €500
 - IT","Patient
Doctor
Medicine Plan
Medical Record",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Give examples of object types in a hospital information system
Answer: "
Bitte skizzieren Sie eine typische LWE,Describe the logical tool layer.,"
 The logical tool layer of a 3LGM^2 model describes the application components of a health care setting and the communication tools for data exchange.
 The layer is independent of the implemented physical and logical tools for data exchange.
 
 ### 2.14.2 Domain Layer: Interoperability and Standards
 As we saw in the previous section, health information systems are characterized by containing many application systems, i.e., they are usually of the AC^n architecture type.
 And we saw that these application systems can only guarantee data integrity in their health information systems if the application systems communicate with each other.
 Even more, this communication is the absolute prerequisite for the health information system to fulfill its task of ensuring the necessary data and knowledge logistics.
 
 Thus, application systems need to be able to communicate—they need to be interoperable.
 Without interoperability, no meaningful integration of application systems within health information systems is possible.
 Integration means that the application systems are put together in such a way that the information system—as opposed to its parts—displays a new quality.
 There are various kinds and aspects of integration, as we will discuss later in Sect. 3.8.
 
 Interoperability in general is the ability of two application systems to exchange information with each other and thus to be able to exchange information with other application systems as well.
 Aspects of interoperability comprise the following aspects: - the ability of two application systems to exchange information via each other,
 - the availability of data in both application systems,
 - the availability of content in both application systems,
 - the availability of features in both application systems,
 - the availability of processes in both application systems,
 - the availability of tools for data, information, and knowledge processing in both application systems, and
 - the availability of tools for data, information, and knowledge processing in other health care facilities (e.g., can hospital, nursing home, and general practitioner (GP) access relevant information on given patient treated by other application systems?)
 - the availability of tools for data, information, and knowledge processing in general (e.g., can access relevant information on given patient treated by other application systems?)
 - the availability","Consists of Application Systems, or in broader sense, application component as the center of interest.
Represent certain application software products on a certain computer system.

Connected via Message Oriented Communicaton using commmunication interfaces.
Or Service-Oriented Communication by providing features to other application systems.",4,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Describe the logical tool layer.
Answer: "
"Bitte erläutern Sie die Begriffe Integration, Interoperabilität, Integrität.","Please explain the terms integration, interoperability, integrity.","
 Data integration would be considered high when the data are not only used in one application system but in several application system.
 Consequently, in a health information system where data integration is given, data can be used and updated in one place and thus in one application component.
 
 Semantic integration would be considered high when the application systems actually use the same system of concepts, i.e., they interpret data the same way.
 For example, when the sending application system uses the abbreviation “GOT” for a lab value, but the receiving application system does not know this code and uses “ASAT” for the same concept, then semantic integration is not achieved.
 
 User interface integration would be considered high when the user interfaces of both application systems look sufficiently similar, which reduces the risk of data entry or data interpretation errors.
 For example, in both application systems, the names of the patients’ hometown are displayed in the same place on the user interface.
 Icons for patients are displayed in the same way.
 Alerts and warnings are presented using the same colors.
 Or the birthdate of patients is displayed in the same format (e.g., yyyy-mm-dd).
 
 Context integration would be considered high if both application systems are able to exchange and jointly use patient diagnosis data.
 The nurse shifts from one application system to the other, and thus supports semantic interoperability.
 The nurse also supports user interface integration (e.g., usability is very usable in both application systems) (Sect. 5.​4).
 
 Feature integration would be considered high when only the patient administration system offers the needed administrative features (such as documentation of patient address). The nurse would be able to call up these features from within the NMDS.
 
 Process integration would be considered high if both application systems work together in a highly integrated way so that process interoperability is supported in an efficient way.
 
 ### 5.4.4 CityCare
 The following questions can be answered by reading the text and analyzing the 3LGM^2 figures of the CityCare Example 5.11. (a) The EHRS and the VNA in CityCare are not linked with any function they support. Which function of the domain","Integration means that the application systems are put together in such a way that the resulting information system—as opposed to its parts—displays a new quality.
Interoperability in general is the ability of two application systems to exchange information with each other and to use the information that has been exchanged.
Data integrity means that data are consistent, that object identity is maintained, and that relationships between entities are correct (referential integrity)",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Please explain the terms integration, interoperability, integrity.
Answer: "
Welche Arten von Integrität haben wir diskutiert?,What types of integrity exist in the context of health information systems?,"
 - Data integrity: Data integrity means that data are consistent, that object identity is maintained, and that relationships between entities are correct (referential integrity) (Sect. 3.​5).
 - Data warehouse system (DWS): --> Application system supporting --> functions related to --> information processing of an hospital (Sect. 3.​4.​11).
 - DB^1 architecture: --> Architecture of an information system where the --> functions are supported by one --> application component which uses a central database (e.g., a --> communication server such as in Sect. 3.​6.​1).
 - DB^n architecture: --> Architecture of an information system where the --> functions are supported by several --> application components that each store --> data on certain --> entity types persistently in their own database (Sect. 3.​6.​1).
 - Directing: Task of --> strategic information management that comprises the transformation of a --> strategic information management plan into action, typically by initiation of --> projects (Sect. 4.​3.​3).
 - Distributed architecture: --> Architecture of an information system where the --> functions are supported by several --> application components that each store --> data on certain --> entity types persistently in their own database (Sect. 3.​6.​1).
 - Document archiving system (DAS): --> Application system supporting long-term archiving of paper-based and digital documents. Can be realized by --> vendorors (VNAs) (Sect. 3.​4.​12).
 - Domain layer: Part of a --> 3LGM². Describes what kinds of activities in a health care setting are enabled by its --> information system and what kind of --> data are stored and processed (Sect. 2.​14.​1).
 - Electronic health record (EHR): Collection of a person’sss health --> data from one certain --> health care facility where the person is or has been a patient. The EHR is stored by --> application systems designated for this purpose by the facility (Sect. 2.​10).
 - Electronic patient record (EPR): --> Application component providing --> information about a person whenever and wherever it is needed during patient care (Sect. 2.​10).
 -","Object Identity, Referential Integrity, Consistency",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What types of integrity exist in the context of health information systems?
Answer: "
Welche Typen der Integration haben wir diskutiert?,What types of integration exist in the context of health information systems?,"
 Data integration would be considered high when the following functions are well supported:
 - Data on different entity types being used in different application components can be combined for joint analysis and use in one particular application component.
 - Data on different entity types can be used as input for direct comparison of different application components’ architectural styles (e.g., can be used for the purpose of “evolutionary” architecture).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components and their integration profile).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (e.g., can be used to select suitable application components for given situation).
 - Data on different entity types can be used to identify the most appropriate set of application components for given situation (","Data-Integration, Semantic Integration, User-Interface Integration, Context Integration, Functional Integration, Process Integration",6,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What types of integration exist in the context of health information systems?
Answer: "
Nennen Sie zwei Kommunikationsstandards für KIS?,Name two communication standards for HIS?,"
 HIS standards for health information systems are composed of standards for the respective health care facility’s departments, for example, the standards for internal processes, the standards for external processes, the standards for data privacy, the standards for data security, the standards for data interoperability, and the standards for data integration.
 For the exchange of bio-signals and vital signs between point-of-care devices, the ISO/IEEE 11073 standard is available.
 openEHR focuses on the representation of clinical information in detailed clinical models and allows for the creation of a semantically fully defined EHR.
 SNOMED CT is used for the representation of clinical research (trial) data and metadata and provides detailed descriptions to the clinical trial planning data and metadata, being widely used in electronic data capture (EDC) systems.
 
 We can now discuss some of these standards in more detail.
 The list is by no means complete, with new standards emerging and others disappearing frequently, as well as current ones changing.
 
 #### Reference Identifiers Names and Codes (RINC)
 The Clinical Data Acquisition Standards Consortium (CDASC) spans a wide variety of standards, which are mainly—but not exclusively—designed for and has been used in many studies and trials in the pharmaceutical industry.
 CDASC standards were developed in the late 1990s and are maintained by the non-profit Clinical Data Acquisition Standards Consortium.
 
 CDASC standards are free to use for non-commercial purposes and can be used for commercial purposes by obtaining a license for use.
 
 #### 3.2.11 Clinical Data Acquisition Standards Consortium (CDISC)
 The Clinical Data Acquisition Standards Consortium (CDISC) spans a wide variety of standards, which are mainly—but not exclusively—designed for and has been used in many studies and trials in the pharmaceutical industry.
 CDISC standards were developed in the late 1990s and are maintained by the non-profit Clinical Data Acquisition Standards Consortium.
 
","HL7, DICOM",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Name two communication standards for HIS?
Answer: "
"Wie hängen 3LGM², IHE zusammen",How are 3LGM^ and IHE related?,"3LGM^2 is related to the terminologyodel of health care facilities.
 3LGM^2 and IHE are related to the processes to share information between health care facilities.
 3LGM^2 and IHE are used in particular for sharing information between nursing homes and medical offices of general practitioners (GP); 3LGM^2 is also used for sharing information between pharmacies and therapeutic offices of health care facilities, for example, when exchanging drug orders.
 3LGM^2 and IHE are used in particular in the processes to share information between nursing homes and medical offices of general practitioners (GP); 3LGM^2 and IHE are also used in the processes to share information between pharmacies and therapeutic offices of health care facilities, for example, when exchanging medication orders.
 3LGM^2 and IHE are used in particular in the processes to share information between nursing homes and medical offices of general practitioners (GP); 3LGM^2 and IHE are also used in the processes to share information between pharmacies and therapeutic offices of health care facilities, for example, when exchanging drug orders.
 3LGM^2 and IHE are used in particular in the processes to share information between nursing homes and medical offices of general practitioners (GP); 3LGM^2 and IHE are also used in the processes to share information between pharmacies and therapeutic offices of health care facilities, for example, when exchanging medications.
 3LGM^2 and IHE are used in particular in the processes to share information with nursing homes and medical offices of general practitioners (GP); 3LGM^2 and IHE are also used in the processes to share information with pharmacies and therapeutic offices of health care facilities, for example, when exchanging medications.
 3LGM^2 and IHE are used in particular in the processes to share information with nursing homes and medical offices of general practitioners (GP); 3LGM^2 and IHE are also used in the processes to share information with pharmacies and therapeutic offices of health care facilities, for example,","3LGM^2 is used to model Health Information Systems, while IHE describes Standards for Health Information Systems.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How are 3LGM^ and IHE related?
Answer: "
"Wie hängen HL7, DICOM zusammen","How are HL7, DICOM related?","
 HL7 and DICOM are presented in Sects. 3.72.1 and 3.72.4 respectively.
 However, they are not related in the same way as other pairs of standards are.
 For example, HL7 and DICOM are not linked with any function they support.
 There are also differences in terms of standardization for HL7 and DICOM.
 For example, the processes to define and compare benchmarking criteria are different between HL7 and DICOM.
 
 ### 4.9.2 Domain Layer: Functions to Be Supported
 In Sect. 3.8, we introduced the data typical for health care settings and described the functions of health care settings.
 Now we will explain where and in what contexts data on these functions are processed in health care settings.
 As explained in Sect. 2.8, we use information-processing functions—or short: functions) as sets of cooperating application systems showing how to use communication standards in typical health care settings.
 
 You will remember that functions can be supported by one or more application systems in a health care setting.
 The function “execution of diagnostic procedures,” for example, can be supported by one or more application systems in a health care setting.
 We call these application systems “domain layer.”
 
 `A domain layer describes functions or application components that are similar or very similar in certain characteristics.`
 
 The function execution of diagnostic procedures can be supported by one or more application components in a health care setting.
 The function execution of diagnostic procedures itself can be supported by one or more application components in a health care setting.
 
 The function “execution of diagnostic procedures” is supported by one or more application components in a health care setting.
 
 The function “execution of diagnostic procedures” can be supported by one or more application components in a health care setting.
 
 The function “execution of diagnostic procedures” is supported by one or more application components in a health care setting.
 
 The function “execution of diagnostic procedures” can be supported by one or more application components in a health care setting.
 
 The function “execution of diagnostic procedures” is supported by one or more",Both are Communication Standards commonly used in a Health Information System,2,multi,,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How are HL7, DICOM related?
Answer: "
