Question,Transformed,Generated,True_Answer,Num_Answers,Type,Source,Context,True_Input
"Erklären Sie für einen Interoperabilitätsstandard im Gesundheitswesen dessen Einsatzgebiet, Funktionsprinzip und die unterstützten Interoperabilitätsarten.","For a healthcare interoperability standard, explain its area of use, operating principle and the types of interoperability supported.","
 Health care interoperability standards were supported in more detail in Sect. 3.7.2.3.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will discuss in more detail the technological perspective on how health information systems for certain life situations actually take up these challenges and fulfill these requirements.
 In Chap. 7, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 In Chap. 7, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 In Chap. 7, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 In Chap. 7, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 In Chap. 7, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will discuss these perspectives more in more detail with specific health care settings and their technological perspective.
 In Chap. 7, we","Health Level 7 Version 2:
Area of Use:
- Communication between Application Systems

operating principle:
- Message based
- Event driven

Types of Interoperability:
- Syntactic Interoperability
- Semantic Interoperability",4,multi,IS_2020_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: For a healthcare interoperability standard, explain its area of use, operating principle and the types of interoperability supported.
Answer: "
Vergleichen Sie HL7 V2 und HL7 FHIR. Erläutern Sie mindestens drei Unterschiede.,Compare HL7 V2 and HL7 FHIR. Explain at least three differences,"
 HL7 V2: --> 2021.​html. Accessed 15 Jan 2023.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss the technological perspective of health information systems in health care settings.
 In Chap. 7, we will discuss the management perspective of health information systems in health care settings.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives with more detail:​ 1.​3 and 1.​4.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives with more detail:​ 1.​3 and 1.​4.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives with more detail:​ 1.​3 and 1.​4.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives in more detail:​ 1.​3 and 1.​4.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives in more detail:​ 1.​3 and 1.​4.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives in more detail:​ 1.​3 and 1.​4
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives in more detail:​ 1.​3 and 1.​4
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies","- both used to exchange health information between application systems
- Syntax HL7 v2: proprietay, ASCII-text
- Syntax HL7 FHIR: XML / JSON  = easier to implement
- Structure HL7 v2: fixed, hierarchical, fixed amount of segments and codes
- Structure HL7 FHIR: flexible, modular, resource/element based",3,multi,IS_2020_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Compare HL7 V2 and HL7 FHIR. Explain at least three differences
Answer: "
"Skizzieren Sie die Fachliche Ebene und die Logische Werkzeugebene des folgenden Szenarios als 3LGM²-Modell auf dem nächsten Blatt.
   1. Die administrative Patientenaufnahme erfolgt mit dem Patientenverwaltungssystem. Die administrativen Patientendaten, repräsentiert durch den Objekttyp „Patient“ werden vom Patientenverwaltungssystem über den Kommunikationsserver an das CPOE-System, das Medizinische Dokumentationssystem und das Radiologieinformationssystem gesendet. Auf Papier mitgebrachte Vorbefunde werden bei der administrativen Patientenaufnahme eingescannt und im Medizinischen Dokumentationssystem gespeichert.
   2. Ergänzen Sie je eine Aufgabe des CPOE-Systems, des Medizinischen Dokumentationssystems und des Radiologieinformationssystems (inkl. Konfigurationslinien).
   3. Ergänzen Sie einen passenden Objekttyp sowie je zwei sinnvolle „bearbeitet“- und „nutzt“-Beziehungen zwischen Objekttypen und Aufgaben.","Describe the functional level and the logical tool level of the following scenario as a 3LGM^2 model.
1. The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
2. Add one task each of the CPOE system, the medical documentation system and the radiology information system (incl. configuration lines).
3. Add a suitable object type as well as two meaningful ""updates"" and ""uses"" relationships between object types and tasks.","1. The patient administration system sends the administrative data to the CPOE system using the HL7 FHIR standard. The CPOE system sends back the administrative data using the HL7 FHIR standard.
 2. The patient administration system sends back the administrative data using the HL7 FHIR standard to the CPOE system using the HL7 FHIR standard.
 4. The patient administration system sends back the administrative data using the HL7 FHIR standard to the CPOE system using the HL7 FHIR standard.
 
 The CPOE system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the CPOE system using the HL7 FHIR standard.
 
 The CPOE system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
 The patient administration system sends back the administrative data using the HL7 FHIR standard to the patient administration system using the HL7 FHIR standard.
 
","Domain Layer:
- Administrative Patient Admission

Logical Tool Layer:
- Patient Management System
- Communication Server
- CPOE System
- Medical Documentation System
- Radiologoy Information System


CPOE System:
- Task: Creation/Administration of Medication plans

Medical Documentation System:
- Task: Administration/Storage of Patientanamnesis

Radiology Information System:
- Task: Archive/Processing of Radiological Images

Object Type:
- Medication Plan
  - Uses: Administration/Storage of Patientanamnesis
  - Processed: Creation/Administration of Medication plans",11,multi,IS_2020_09_27,"The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.","Instruction: You are given a question and a context. Answer the question to your best knowledge.
Question: Describe the functional level and the logical tool level of the following scenario as a 3LGM^2 model.
1. The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
2. Add one task each of the CPOE system, the medical documentation system and the radiology information system (incl. configuration lines).
3. Add a suitable object type as well as two meaningful ""updates"" and ""uses"" relationships between object types and tasks.
Context: The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
Answer: "
Wer stellt die „elektronische Patientenakte (ePA)“ nach § 341 SGB V zur Verfügung? Wie wird der Zugriff auf die enthaltenen medizinischen Daten geregelt?,"Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?","
 The “EHR” contains the PINs of a person.
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person.
 
 The PIN is the transinstitutional PIN of a person","- provided and managed by the health insurance companies
- Technical and organizational measures to ensure only authorized access
- Access rights, role-based access control, documentation of access",2,multi,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?
Answer: "
Was ist IHE und welchen Nutzen hat es? Erläutern Sie den Zusammenhang zwischen IHE und Interoperabilitätsstandards.,What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.,"
 The question is “Russo”, “8.5”, “8.6”, “8.1”, “8.2”, and “3”, “8.3”, “8.4”, and “5”, “8.1”, and “8.2”, “8.3”, and “8.4”, “8.5”, and “8.6”, and “8.1”, “8.2”, and “3”, and “4”, “8”, and “5”, and “6”, “8”, and “9”, and “1”, “2”, and “3”, and “4”, and “5”, and “6”, “8”, and “9”, and “4”, and “5”, and “8”, and “9”, and “1”, and “2”, and “3”, and “4”, and “5”, and “8”, and “9”, and “1”, and “2”, and “3”, and “4”, and “5”, and “6”, and “8”, and “9”, and “1”, and “2”, and “3”, and “4”, and “5”, and “8”, and “9”, and “1”, and “2”, and “3”, and “4”, and “5”, and “8”, and “9”, and “1”, and “2”, and “3”, and “4”, and “5”, and “8”, and “9”, and “4”, and “5”, and “8”, and “1”, and “2”, and “3”, and “4”, and “5”, and “6”, and “8”, and “9”, and “1”, and “2”, and “3”, and “4”, and “5”, and “8”, and “9”, and “4”, and “5”, and “8”, and “1”, and “2”, and “3”, and “4”, and “5”, and “6”, and “8”, and “9”, and “4”, and “5”, and “8”, and “1”, and “2”, and “3”, and “4”, and “5”, and “6”, and “8”, and “9”, and “4”, and “5”, and “6”, and “8”, and “1”, and “2”, and “3”, and “4”, and “5”, and “6”, and “9”,",IHE stands for Integrating the Healthcare Enterprise. It is an initiative by healthcare professionals and industry to improve the way computer systems in healthcare share information. IHE promotes the coordinated use of established standards such as DICOM and HL7 to address specific clinical needs in support of optimal patient care,2,multi,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.
Answer: "
Was wird standardisiert?,What are common standards used in health information systems?,"
 Health information systems are characterized by containing many application systems, i.e., i.e., they are usually of the so-called modular architecture (Sect. 3.9).
 
 ### 3.9.3 Number of Application Systems: All-in-One vs. Best-of-Breed
 ### 3.9.1 All-in-One vs. Best-of-Breed
 
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-One vs. Best-of-Breed
 ### 3.9.3 All-in-","HL7v2
CDA
HL7 FHIR
DICOM
ISO/IEEE 11073
CCOW (Clinical Context Object Workgroup)
EDIFACT (Electronic Data Interchange for Administration, Commerce and Transport)
SNOMED, LOINC
openEHR
CDISC (Clinical Data Interchange Standards Consortium)",11,multi,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are common standards used in health information systems?
Answer: "
"Was sind Daten, Informationen, Wissen?","What are data, information, knowledge?","
 Data: --> Data on --> entity types (e.g., --> entity type) that are processed in --> information systems of --> health care settings.
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) --> data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) --> data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity Types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity Types (e.g., --> entity type).
 
 Data on --> entity types (e.g., --> entity type) that are not (yet) Data on --> entity Types (e.g., --> entity","Data are characters, discrete numbers, or continuous signals to be processed in information systems.
Information is a context-specific fact about entities such as events, things, persons, processes, ideas, or concepts. Information is represented by data.
Knowledge is general information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time.",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are data, information, knowledge?
Answer: "
"Was sind System, soziotechnisches System",What are system and socio-technical system?,"
 The nervousousousous system comprises the --> cells of the --> human body.
 The --> cells of the --> health care setting are --> cells of the --> human body.
 
 ### 2.14.111 Requirements of Researchers in Biomedicineine
 ### 2.111 Requirements of Researchers in Biomedicine
 
 ### 2.11 Requirements of Researchers in Biomedicine
 
 ### 2.11 Requirements of Researchers in Biomedicine
 
 ### 2.1 Requirements of Researchers in Biomedicine
 
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Biomedicine
 ### 2.1 Requirements of Researchers in Bi","A system is a set of persons, things, events, and their relationships forming an integrated whole.
If a (human-made) system consists of both human and technical components, it can be called a socio-technical system.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are system and socio-technical system?
Answer: "
Wie geht 3LGM² genauer?,How dows 3LGM^2 work?,"
 The RIS at Ploetzberg Hospital annually reports to the hospital’s management about the amount, quality, and quality of information processing of information processing in the hospital.
 
 In this report, the RIS will present as already mentioned, the amount, quality, and quality of information processing in the hospital can be described in more detail.
 
 ### 4.3.1.3 Requirements of Researchers in Biomedicineineineineine
 ### 4.3.1 Requirements of Researchers in Biomedicineineineineineineineineineineine Requirements of Researchers in Biomedicineineineine Requirements of Researchers in Biomedicineineineine Requirements of Researchers in Biomedicine
 
 ### 4.3.1 Requirements of Researchers in Biomedicine
 ### 4.3.1 Requirements of Researchers in Biomedicine
 ### 4.3.1 Requirements of Researchers in Biomedicine
 ### 4.3.1 Requirements of Researchers in Biomedicine
 ### 4.3.1 Requirements of Researchers in Biomedicine
 ### 4.3.1 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedic","3LGM^2 is a three-layer graph-based metamodel for modeling (health) information systems.
It combinsed function, techincal and organisational aspects with certain aspects of data dn process metamodels.
It distinguishes between the following layers:
- Domain Layer (activities in a health care setting)
- Logical Tool Layer (application components)
- Physical Tool Layer (Physical data processing systems and their data transmission links)",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How dows 3LGM^2 work?
Answer: "
Was ist eine datenverarbeitende Aufgabe (enterprise function)? Bitte nennen Sie Beispiele,What is a data processing task (enterprise function)? Please give examples,"
 1. Data integrity: Situation where relationships between --> data are correctly represented. For example, are the correct --> data on --> entity types being stored and communicated? For example, are the correct PINs being correctly represented? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the users consider the data to be correct? Do the","Enterprise functions mainly emphasize the contribution of activities to business goals.
Examples are Administrative Admission or Patient Care.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is a data processing task (enterprise function)? Please give examples
Answer: "
Bitte erläutern Sie die Aufgabe „Patientenaufnahme“,"please explain the task ""patient admission","
 Patient admission is decomposed into five subfunctions with each being linked to an application component by which it is supported. Therefore, it is only linked to an application component. For example, the RIS is only linked to an application system.
 
 ### 5.3.1 Patient Discharge and Transfer to Other Facilities
 Patient discharge entails the completion of the documentation and the transfer to other facilities.
 This is called “discharge summary.” This is the discharge summary from the discharg facility.
 
 ### 5.3.1 Supply and Disposal Management
 Supply and disposal management ensures that patients are provided with the right diet and that this is linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 
 Supply and disposal management ensures that the patients are linked to an application component.
 Supply and disposal management ensures that the patients are linked to an application component.
 Supp","Patient admission updates and uses the entity type patient
Consists of refined subfunctions such as Nursing Admission.
Example Activity of Patient Admission is ""Physician admits Patient",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: please explain the task ""patient admission
Answer: "
Nennen Sie Beispiele für Objekttypen in einem Krankenhausinformationssystem,Give examples of object types in a hospital information system,"
 - Entity types | Description
 - Information management Board | Members of an information management board. Members of this board are typically representatives from the top management and from the main departments of a --> health care facility. Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members
 Members of this board are typically representatives from the main departments of a --> health care facility.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members
 Members of this board are typically representatives from the main departments of a --> health care facility.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members
 Members of this board are typically representatives from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members
 Members of this board are typically representatives from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members
 Members of this board are typically from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 Members of this board are typically from the main departments and from the sub departments.
 
 Members of this board are typically from the main departments and from the sub departments.
 
 Members of this board are typically from the main departments and from the sub departments.
 
 Members of this board are typically from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 Members of this board are typically from the main departments and from the sub departments.
","Patient
Doctor
Medicine Plan
Medical Record",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Give examples of object types in a hospital information system
Answer: "
Bitte skizzieren Sie eine typische LWE,Describe the logical tool layer.,"
 The application system of a health care facility is the socio-technical subsystem of a health care facility.
 
 For this reason, we use the more specific terms “hospital information system” or “medical office office.”
 
 ## 2.14 Information Systems in Ambulatory Nursing Organization
 ### 2.14.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients.
 These are often persons living at home who receive health care as outpatients with chronic diseases or as persons with acute diseases.
 
 ### 2.14 Information Systems in Ambulatory Nursing Organization
 ### 2.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients.
 These are often persons living at home who receive health care as outpatients with chronic diseases or as outpatients with acute diseases receive health care as outpatients.
 
 ### 2.14 Information Systems in Ambulatory Nursing Organization
 ### 2.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients with chronic diseases receive health care as outpatients.
 These are often persons living at home who receive health care as outpatients with chronic diseases receive health care as outpatients.
 
 ### 2.14 Information Systems in Ambulatory Nursing Organization
 ### 2.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients receive health care as outpatients with chronic diseases receive health care as outpatients.
 These are often persons living at home who receive health care as outpat","Consists of Application Systems, or in broader sense, application component as the center of interest.
Represent certain application software products on a certain computer system.

Connected via Message Oriented Communicaton using commmunication interfaces.
Or Service-Oriented Communication by providing features to other application systems.",4,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Describe the logical tool layer.
Answer: "
"Bitte erläutern Sie die Begriffe Integration, Interoperabilität, Integrität.","Please explain the terms integration, interoperability, integrity.","
 ### 5.3.1.3 Requirements of Vendors
 Vendors in this context are companies that offer hardware and software products for health information systems and are competitive within their respective markets.
 Vendors in this context are companies that offer hardware and software products for health information systems and are competitive within their respective markets.
 
 ### 5.3.1 Requirements of Vendors
 Vendors in this context are companies that offer hardware and software products for health information systems and are competitive within their respective markets.
 
 ### 5.3 Requirements of Housing Companies
 
 ### 5.3 Requirements of Housing Companies
 
 ### 5.3 Requirements of Housing Companies
 
 ### 5.3 Requirements of Housing Companies
 
 ### 5.3 Requirements of Housing Companies
 5.​9 Exercises
 5.​9 Exercises
 ### 5.3 Requirements of Researchers in Biomedicine
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 5.​9 Exercises
 ","Integration means that the application systems are put together in such a way that the resulting information system—as opposed to its parts—displays a new quality.
Interoperability in general is the ability of two application systems to exchange information with each other and to use the information that has been exchanged.
Data integrity means that data are consistent, that object identity is maintained, and that relationships between entities are correct (referential integrity)",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Please explain the terms integration, interoperability, integrity.
Answer: "
